dN	dS
0.20890	0.70960
0.07230	0.74420
0.09250	0.71600
0.08570	0.68440
0.09790	0.82320
0.07940	0.50800
0.20110	0.50950
0.00480	0.52280
0.18280	0.75180
0.16020	0.47620
0.03760	0.56270
0.00500	0.24760
0.29370	1.03540
0.24810	0.83080
0.24640	0.82080
0.01800	0.40070
0.09640	0.50040
0.09110	0.92790
0.17130	0.66640
0.06920	0.47240
0.18890	0.77260
0.08450	0.37280
0.13030	1.13540
0.01590	1.09340
0.03460	0.78940
0.01290	0.41160
0.50650	1.53120
0.05510	0.64900
0.11090	0.66510
0.00860	0.57610
0.00830	0.54370
0.05470	0.74680
0.08860	0.42710
0.03530	0.90380
0.65760	1.19300
0.37050	0.53480
0.00280	0.45600
0.10430	0.30830
0.11910	0.65700
0.11940	0.82080
0.09450	0.65870
0.13620	1.43360
0.03970	0.81600
0.12210	0.83990
0.13020	0.50340
0.04160	1.56500
0.31740	1.04660
0.12670	0.88800
0.07800	0.53410
0.11080	1.26780
0.01790	0.49170
0.11060	1.09370
0.06300	0.75350
0.02140	0.81360
0.25710	0.70690
0.03280	0.73730
0.50180	1.11500
0.04230	0.33220
0.54730	1.60740
0.02240	0.46300
0.02710	0.44600
0.06480	1.28500
0.23890	0.72380
0.43480	1.12810
0.02460	0.62770
	
0.08660	1.36290
0.07990	0.69640
0.16220	0.64610
0.09050	1.09670
0.10360	0.71430
0.05170	0.88310
0.20100	0.67620
0.08600	0.44270
0.07750	0.42690
0.05490	0.61590
0.00970	0.27120
0.02190	0.47970
0.02300	0.33820
0.01980	0.44440
0.56600	1.87870
0.07690	0.57420
0.00230	0.34320
0.10010	0.66470
0.12930	1.42900
0.01240	0.76030
0.00360	0.61270
0.01560	0.46790
0.00420	0.49040
0.31290	1.06660
0.44960	0.93950
0.01910	1.12170
0.02990	0.58260
0.09850	0.63010
0.04340	0.59220
0.08930	0.59260
0.00700	0.52440
0.01720	0.45010
0.23130	0.81520
0.01470	0.25650
0.03600	0.56490
0.14840	0.63270
0.05420	1.03640
0.05500	0.56030
0.14280	0.63120
0.22780	0.61590
0.00230	0.63160
0.03670	2.93590
0.01750	0.22660
0.00260	0.34430
0.00110	0.64210
0.13290	0.64930
0.75220	0.95290
0.58190	0.76710
0.21450	0.82090
0.00870	0.64480
0.08420	1.18680
0.41750	1.96080
0.07550	0.66120
0.16550	0.50230
0.12880	0.60680
0.03980	0.48140
0.03140	0.76240
0.11270	1.21630
0.00000	0.17710
0.04010	0.44910
0.12760	0.58120
0.11360	0.71850
0.13190	0.72140
0.13190	0.72140
0.07590	0.61150
0.10750	0.81360
0.06610	0.83500
0.00210	0.41860
0.17870	0.59450
0.01220	0.46530
0.01060	0.75730
0.13280	0.48340
0.03330	1.03560
0.00000	0.62000
0.01610	0.44090
0.09940	0.62890
0.14290	0.41630
0.08170	0.67170
0.17850	0.93580
0.29390	0.60120
0.03940	0.60180
0.03140	0.79150
0.04390	0.77170
0.00000	0.49260
0.12480	0.61640
0.05490	0.55630
0.00060	0.62390
0.01110	0.11980
0.00840	0.27050
0.00690	0.39930
0.00000	1.38040
0.03890	1.29390
0.06240	1.13550
0.03930	0.53830
0.05500	0.51050
0.04940	0.59090
0.01550	0.64500
0.12480	0.94500
0.22900	0.84900
0.01060	0.53720
0.01310	1.64930
0.07640	0.48230
0.11060	0.78670
0.01120	0.90860
0.00350	0.41790
0.14230	0.48560
0.18160	0.65460
0.08350	0.55180
0.45930	1.59340
0.02810	0.40030
0.06580	0.82990
0.24110	0.62800
0.05190	0.50860
0.05700	0.39610
0.15730	1.26400
0.00420	0.59730
0.05500	0.61570
0.04290	0.52010
0.00550	0.49390
0.05990	1.02220
0.11030	0.56410
0.01810	0.65020
0.10290	0.44060
0.00800	0.49740
0.00810	0.39920
0.02080	0.67570
0.01160	0.43420
0.00440	1.42780
0.04200	0.64700
0.19180	0.76390
0.00000	0.74420
0.01290	0.41460
0.04630	0.62330
0.02170	0.80220
0.01030	0.45390
0.02150	0.68360
0.23580	1.00890
0.06130	0.64590
0.03650	0.61690
0.17570	0.91060
0.23810	0.65960
0.01430	0.50370
0.05710	0.30460
0.08250	0.58470
0.16150	0.61880
0.00450	0.67210
0.08150	0.32090
0.06140	0.86800
0.05840	0.44320
0.17060	0.85600
0.01220	0.58320
0.01940	0.35300
0.02100	0.46330
0.11080	0.72960
0.27010	0.63670
0.02120	0.55910
0.17050	0.82290
0.03280	0.49670
0.21540	0.68780
0.23990	0.55770
0.23440	0.56220
0.07940	0.37970
0.14370	0.63110
0.08550	1.17370
0.04610	0.35230
0.02940	0.81090
0.16960	0.58160
0.11000	1.87660
0.23880	0.82390
0.03420	0.88460
0.05660	0.87500
0.07780	0.65760
0.10360	1.73210
0.06470	0.40910
0.01640	1.09080
0.04840	0.47250
0.02810	0.33960
0.00630	0.43410
0.20600	0.87730
0.39280	1.14130
0.00100	0.28000
0.15190	0.53620
0.27380	0.51340
0.01020	1.15940
0.09300	1.16210
0.20260	1.45250
0.01720	0.32490
0.63420	0.67700
0.03310	0.81980
0.05720	0.64460
0.03150	0.48880
0.03740	0.65590
0.04500	0.65230
0.13430	0.76190
0.00380	0.33560
0.01850	0.97960
0.03630	0.69830
0.01290	0.68800
0.00910	0.56470
0.03350	0.40330
0.00550	0.59420
0.10360	0.63290
0.09200	0.65810
0.06160	0.46250
0.15530	0.66020
0.00260	0.31150
0.07480	0.52760
0.00610	0.67100
0.09310	0.77210
0.25710	1.66750
0.08330	0.78020
0.06680	0.62990
0.06950	0.62280
0.10850	0.56060
0.09140	0.76530
0.00330	0.90680
0.26510	0.68790
0.00000	0.50230
0.19310	0.52410
0.01500	0.56420
0.08400	0.98590
0.05250	0.33960
0.00980	0.33110
0.18540	0.48810
0.05410	0.54540
0.00610	0.45100
0.00770	0.64970
0.13190	0.96810
0.01610	0.42500
0.11540	0.85340
0.05650	0.71970
0.08230	0.75830
0.18490	1.05600
0.17880	1.09780
0.09250	0.80070
0.07640	0.78310
0.04070	0.59270
0.11190	0.71310
0.07520	0.47000
0.10450	0.70660
0.07320	0.49400
0.22120	0.64920
0.06170	0.44290
0.05120	0.57390
0.05630	0.45730
0.05320	0.52850
0.02950	0.99180
0.00200	0.41800
0.12970	0.67540
0.01200	0.56060
0.00650	0.41650
0.00680	0.73580
0.14170	0.97010
0.26240	0.80570
0.04050	0.49960
0.19410	0.68240
0.01070	0.74690
0.02980	0.60400
0.04850	0.53680
0.04180	0.50250
0.00510	0.22550
0.06630	0.99500
0.05770	0.92550
0.06500	0.68020
0.02540	0.41810
0.09010	0.56610
0.01090	0.35890
0.02120	1.03860
0.09830	0.52310
0.05910	0.42300
0.22020	0.80570
0.22360	0.82050
0.16800	0.68420
0.17110	0.61890
0.22520	0.82360
0.14150	0.67580
0.15110	0.59790
0.18180	0.63140
0.15110	0.58190
0.22060	0.83010
0.16830	0.64420
0.16610	0.67260
0.10840	0.58390
0.11600	0.57980
0.04610	0.62750
0.00140	1.39190
0.04920	0.70450
0.23760	0.62460
0.02300	0.30900
0.02170	0.85450
0.04400	0.74640
0.01260	0.60140
0.04900	0.61090
0.10310	0.59610
0.21970	1.12820
0.01580	0.35800
0.37020	1.03920
0.07960	0.39440
0.02220	0.59140
0.43400	1.85710
0.00120	0.21410
0.23100	0.54190
0.33240	1.54340
0.06330	0.91830
0.02280	6.03210
0.05750	0.50850
0.01840	0.38940
0.07840	0.49170
0.04650	0.59290
0.07050	0.60210
0.36830	0.92180
0.39540	1.41060
0.37970	0.81970
0.35290	1.29250
0.35370	0.96510
0.09540	0.32590
0.08250	0.50530
0.09960	0.38730
0.08020	0.43610
0.19280	0.67830
0.05430	0.40160
0.22850	0.78820
0.05840	0.49900
0.01090	0.84100
0.10470	0.50350
0.58230	0.83590
0.05370	0.60210
0.04740	0.38160
0.00720	0.35120
0.07960	0.62740
0.09960	0.52420
0.16350	0.76350
0.00910	0.47740
0.02550	0.47460
0.00160	0.46810
0.00880	0.37940
0.18690	0.92280
0.21910	1.01190
0.09590	0.42890
0.14450	0.81250
0.17350	0.53360
0.01960	0.63190
0.08430	0.75480
0.06950	0.69370
0.07300	0.56240
0.11580	0.65000
0.31020	1.35780
0.10820	0.34620
0.00350	0.35600
0.45510	0.97170
0.44790	1.10740
0.00720	0.57060
0.06490	0.52060
0.12800	0.46520
0.02370	0.64400
0.26170	0.91990
0.15140	0.65250
0.18890	0.61250
0.11320	0.88650
0.00300	0.40300
0.05030	0.51800
0.01390	0.43870
0.02880	0.54530
0.07110	0.69120
0.02520	0.56800
0.01470	0.48050
0.04290	0.49950
0.41260	1.10130
0.01290	0.62520
0.07990	0.48360
0.03180	0.44520
0.28400	0.51170
0.02940	0.42530
0.07640	0.44850
0.00990	0.83660
0.04400	0.84080
0.15060	0.63430
0.19230	2.42560
0.05060	0.47670
0.01220	0.48880
0.06820	0.67340
0.07160	0.34750
0.07060	0.57680
0.00190	0.26420
0.01510	0.35170
0.09670	0.86570
0.11170	0.61520
0.00350	0.31660
0.05170	0.51490
0.13060	0.43090
0.13760	0.47590
0.21400	0.61970
0.02750	0.61680
0.10480	0.82100
0.05290	0.89540
0.06930	0.41360
0.01460	0.54820
0.08140	0.51440
0.00000	0.11520
0.17620	0.93690
0.00000	0.21430
0.04130	0.79810
0.03020	0.70830
0.02900	0.65820
0.03690	0.42320
0.19080	0.60650
0.24600	0.48820
0.00950	0.57110
0.00930	0.72550
0.02630	0.46800
0.46660	1.10670
0.01130	0.53580
0.05520	1.19430
0.04210	0.49610
0.06640	0.58250
0.05900	0.55070
0.28960	0.51000
0.01760	0.37680
0.03070	0.33170
0.00000	0.49600
0.06340	1.23120
0.20700	1.10060
0.12140	1.20510
0.07430	0.62800
0.23060	0.55110
0.35770	0.83830
0.12430	0.80800
0.00110	0.19360
0.00450	0.36380
0.03430	0.55900
0.09650	0.93850
0.38920	0.92400
1.13590	13.01290
0.05930	0.39650
0.16580	0.84680
0.24510	0.68280
0.03130	0.45010
0.01380	0.46580
0.08440	0.46950
0.02460	1.31930
0.04840	1.27380
0.11810	0.84810
0.03330	0.52410
0.04420	0.49230
0.05610	0.56630
0.01200	0.75480
0.01200	0.48670
0.22730	0.54870
0.09420	0.73080
	
	
0.06860	0.56400
0.00430	0.42810
0.10730	0.57560
0.07000	0.59360
0.11570	0.91560
0.19960	1.10290
0.13250	0.77620
0.29810	3.20120
0.10580	0.83980
0.13400	0.51970
0.00670	0.37860
0.07730	0.79490
0.01030	0.38000
0.08020	0.65740
0.05930	0.66580
0.03950	0.57970
0.03010	1.05860
0.05370	0.66620
0.22180	0.98070
0.07540	0.64450
0.03480	1.18100
0.05540	0.58260
0.00060	0.61680
0.00850	0.49340
0.01040	0.43990
0.03670	0.78960
0.06030	0.48560
0.06810	1.01640
0.00000	0.14080
0.01410	0.62150
0.01350	0.36640
0.46520	2.00360
0.45550	1.82790
0.45220	1.88020
0.52170	1.56280
0.45370	2.19110
0.46960	1.54880
0.47740	1.91320
0.46520	1.41060
0.48910	1.14130
0.54460	1.40290
0.45690	1.96110
0.48850	1.51360
0.48270	1.72760
0.49750	1.31070
0.46350	1.84130
0.49160	1.82110
0.09260	0.40100
0.02380	0.65270
0.05810	0.48920
0.16930	1.12710
0.01740	0.26950
0.01740	0.26950
0.00000	0.23140
0.06500	0.71300
0.30620	0.78590
0.04480	0.45820
0.04590	0.44940
0.19710	0.64860
0.31510	0.59080
0.17310	0.58710
0.06880	0.58330
0.08390	0.77830
0.07500	0.40950
0.01660	0.46420
0.06580	0.87620
0.06090	0.75750
0.12390	0.89430
0.19190	0.76300
0.02400	1.22180
0.19600	0.58960
0.19320	0.97200
0.27810	0.66980
0.08380	0.43620
0.26040	1.14510
0.01290	0.60490
0.04470	0.27460
0.01870	0.56280
0.09430	0.21310
0.06120	0.81590
0.01860	0.72300
0.01000	0.76620
0.26010	1.04370
0.01720	0.64690
0.03290	0.55900
0.02010	0.45750
0.01760	0.32880
0.01990	0.51200
0.00570	0.22730
0.00990	0.69710
0.00220	0.38530
0.11850	0.75560
0.01830	0.36560
0.09390	0.57190
0.24480	0.72160
0.03910	0.54360
0.07410	0.64290
0.13380	0.52470
0.02750	0.27860
0.02050	0.91640
0.09520	0.75970
0.22640	0.42900
0.10570	0.73900
0.04600	0.50630
0.16480	0.51630
0.08850	0.29540
0.19930	0.89890
0.11380	0.39590
0.03470	0.57810
0.03370	0.61680
0.10670	0.41600
0.01310	0.27440
0.00070	0.38480
0.03310	0.61640
0.00190	0.47990
0.04990	0.54970
0.07950	0.41780
0.00700	0.37420
0.10110	0.45820
0.16440	1.11470
0.25280	0.72460
0.11120	0.60930
0.04830	0.82090
0.06030	0.59180
0.19550	0.59600
0.01210	0.49880
0.08220	0.90120
0.03110	0.52660
0.09140	0.81810
0.10650	0.58950
0.10640	0.76920
0.08980	0.44330
0.17620	0.61470
0.07540	0.62040
0.07890	0.53490
0.10340	0.51880
0.01100	0.35410
0.14440	0.50010
0.10820	0.97140
0.17210	0.58570
0.13080	1.46400
0.55390	1.91460
0.05770	0.27220
0.19170	5.55480
0.17800	3.36360
0.17800	3.36360
0.17040	0.77960
0.06230	0.50000
0.01810	0.48370
0.06160	0.53440
0.00000	0.57740
0.00000	0.59780
0.16760	0.57280
0.01140	0.21910
0.01960	0.46780
0.11240	0.50380
0.06270	1.33290
0.07250	0.75940
0.05190	0.69190
0.07030	0.93080
0.11990	0.56940
0.10550	0.54900
0.14580	0.55500
0.02880	0.59080
0.07300	0.59530
0.00590	0.39800
0.00000	0.74700
0.08240	0.55700
0.15520	1.56360
0.19850	0.78020
0.09560	0.56960
0.14410	0.77310
0.10920	0.58460
0.02460	0.39150
0.30040	1.47390
0.02000	0.30660
0.06500	0.64690
0.48420	0.96810
0.48100	0.94710
0.48200	0.98700
0.52260	1.03750
0.50930	1.04670
0.47710	0.96550
0.49180	0.97970
0.00590	0.40280
0.10750	0.56550
0.00460	0.26650
0.17420	0.84850
0.02130	0.97410
0.02990	0.57800
0.00000	0.28320
0.13270	0.62300
0.05090	0.53930
0.02310	0.58660
0.01010	0.34360
0.17880	0.38720
0.01620	0.70370
0.14460	0.56800
0.11270	0.75550
0.03950	0.70320
0.05160	0.39760
0.04330	0.47390
0.05070	0.42520
0.15610	0.74100
0.02900	0.32830
0.02880	1.55090
0.11340	0.59640
0.03140	0.27940
0.13640	0.72540
0.03840	0.71570
0.15860	0.78500
0.03020	0.40860
0.36270	1.46360
0.01860	0.28210
0.10590	0.50720
0.05380	0.37160
0.02910	0.49540
0.29380	1.24620
0.07290	1.86360
0.09390	0.88740
0.01160	0.20550
0.39730	0.70750
0.00770	0.27220
0.17760	1.04430
0.04690	0.58250
0.37980	0.61420
0.13750	0.79790
0.09310	0.44490
0.01470	0.46010
0.05310	0.40260
0.06290	0.51540
0.12300	0.71750
0.21580	0.89180
0.06480	1.56250
0.07530	0.84140
0.00980	0.79580
0.00820	0.50290
0.34100	0.73470
0.30250	0.67960
0.04870	0.60010
0.02260	0.97890
0.12140	0.55100
0.00260	0.17660
0.00750	0.34310
0.11440	0.59840
0.00660	0.57360
0.01110	0.51400
0.10630	0.35630
0.01500	0.75240
0.01960	0.59770
0.04370	0.59220
0.04940	0.32870
0.06330	0.45900
0.00730	0.32500
0.03750	1.25380
0.18890	0.89810
0.04730	0.71650
0.11000	0.57460
0.00000	0.06790
0.08970	0.35020
0.00660	0.51890
0.05600	0.68960
0.00880	0.71160
0.02730	0.63430
0.03190	0.51000
0.04370	0.47220
0.04600	0.56610
0.04560	0.36010
0.01380	0.87110
0.02950	0.63380
0.16120	0.88180
0.15080	0.94880
0.15790	0.86250
0.08680	0.80100
0.09750	0.80850
0.01700	0.40380
0.03960	0.49060
0.11150	0.69770
0.11600	0.71270
0.10670	0.80010
0.02860	0.93350
0.04710	0.74740
0.03150	0.95790
0.05560	0.76630
0.09820	0.59870
0.02210	0.85220
1.51040	64.90640
0.04440	0.36090
0.02880	0.27450
0.06230	0.31250
0.42050	0.72590
0.39070	0.67550
0.40090	0.71750
0.43300	0.67600
0.40310	0.72110
0.05260	0.47160
0.02910	0.42730
0.03630	0.43420
0.02620	0.38850
0.08360	0.59870
0.06400	0.50320
0.02600	0.87310
0.00470	0.60530
0.00320	0.62910
0.01510	0.69940
0.06210	0.64870
0.00550	0.36050
0.04270	1.01270
0.07080	0.78840
0.15230	0.56040
0.26220	0.85260
0.03950	0.51160
0.08540	0.59860
0.03160	0.91910
0.03280	0.44750
0.09900	0.43440
0.16610	0.88260
0.00480	0.53250
0.00330	0.40640
0.02860	0.80070
0.00000	0.41160
0.14170	0.87590
0.07770	0.81290
0.01800	0.31160
0.32180	1.28680
0.34210	1.46880
0.02830	0.51040
0.19240	0.51200
0.26420	0.65250
0.08140	0.61430
0.00270	0.26730
0.01330	0.41250
0.01340	0.38180
0.09200	0.44600
0.09610	0.51090
0.02970	0.56330
0.08330	0.88670
0.09050	0.90140
0.10820	0.90140
0.00670	0.44680
0.09580	0.86920
0.05550	0.42140
0.02350	0.46370
0.15140	0.92280
0.12920	0.43000
0.02460	0.88170
0.13620	0.53110
0.05020	0.61740
0.02270	0.33840
0.03290	0.71910
0.14620	0.84710
0.09950	1.02710
0.02490	0.31060
0.10170	0.25300
0.06180	0.20600
0.00000	0.41240
0.00000	0.75650
0.00510	0.52760
0.02040	0.39940
0.36650	0.81680
0.10770	0.59320
0.36030	0.82820
0.49650	1.98230
0.04720	0.32030
0.04760	0.45000
0.01780	0.69720
0.01630	0.36230
0.18210	0.68720
0.00410	0.23430
0.53350	1.35490
0.08480	0.34810
0.05400	0.49710
0.05180	0.52470
0.19400	0.71630
0.08380	0.74570
0.05090	0.29130
0.10210	0.76890
0.10450	0.57180
0.06960	0.59460
0.01450	0.66740
0.13180	0.57940
0.02600	0.77670
0.07360	0.22850
0.27620	0.52410
0.04800	0.92970
0.04510	0.39400
0.25320	1.18580
0.04490	0.34720
0.05660	0.54680
0.03230	0.23990
0.12020	0.94260
0.01930	1.26940
0.19880	0.68620
0.00000	0.38550
0.19490	0.63880
0.02880	0.66350
0.07910	0.53900
0.07060	0.80660
0.07890	0.65800
0.27540	0.90180
0.06800	0.67140
0.05430	0.48020
0.06260	0.51010
0.02060	0.32900
0.28480	0.50420
0.14050	0.47930
0.03770	0.72360
0.03340	0.48990
0.10030	1.22420
0.00270	0.18320
0.01290	0.49460
0.19510	0.79960
0.08200	0.81890
0.06560	0.56100
0.03390	0.55830
0.19320	0.64120
0.02680	0.65220
0.05590	0.40280
0.02120	0.09300
0.03830	0.49020
0.11350	0.30250
0.10250	0.84140
0.11630	0.95310
0.03760	0.27940
0.18550	0.87990
0.06030	0.62580
0.21170	0.53730
0.00560	0.50200
0.02060	0.35580
0.06600	0.72410
0.06230	0.69410
0.06230	0.69270
0.07030	0.78760
0.02460	0.52690
0.02800	1.27820
0.02690	0.44730
0.05880	0.49130
0.03480	1.06030
0.06010	0.73490
0.08320	0.46440
0.01210	0.65580
0.01560	0.42830
0.01800	0.41120
0.31100	0.91860
0.02940	0.67730
0.03560	0.42110
0.07470	0.60300
0.09510	0.91460
0.16380	8.67060
0.00790	0.36520
0.11700	0.47260
0.03880	0.91410
0.08350	0.48810
0.01100	0.47570
0.01330	0.46650
0.06520	0.66250
0.08360	1.14880
0.07120	0.91810
0.10330	0.98340
0.23390	0.71110
0.05190	0.63230
0.30490	0.64440
0.06830	0.46870
0.02880	0.83930
0.71110	1.87710
0.75390	2.51140
1.08960	63.94500
0.61400	1.69600
0.73920	2.12590
0.67490	1.57440
0.75120	2.44480
0.75570	2.36220
0.81470	2.94960
0.86170	2.45220
0.13310	0.64060
0.01180	0.66690
0.04640	0.62970
0.01100	0.90680
0.07100	0.84350
0.00550	0.45200
0.08250	0.65140
0.17310	0.60540
0.08560	0.43260
0.01170	0.34140
0.33640	0.95410
0.11300	0.54520
0.25930	0.73650
0.16610	0.56700
0.17380	0.37390
0.19320	0.41050
0.21520	0.42530
0.00700	0.41870
0.06320	0.45900
0.08880	0.57880
0.01310	0.75210
0.05460	0.66720
0.06830	0.58540
0.04300	0.53650
1.14450	13.22180
1.17050	6.96610
1.14450	13.22170
0.01190	0.25140
0.08320	1.41940
0.08270	0.40170
0.66360	0.91550
0.68180	0.98730
0.76270	0.95410
0.65420	0.88380
0.65240	0.91630
0.74460	0.95870
0.78860	1.00000
0.61850	0.82350
0.72870	1.02630
0.82310	0.91570
0.88190	1.23100
0.33770	0.78950
0.01560	0.46850
0.06160	0.94900
0.08020	0.60940
0.00000	0.49600
0.36720	0.93530
0.77350	0.97020
0.57430	0.77240
0.06540	1.30510
0.01510	0.35170
0.22230	0.39030
0.06280	0.60110
0.02710	0.33120
0.02140	0.56250
0.00780	0.29410
0.12420	0.64580
0.10650	0.61610
0.18810	0.49960
0.02110	0.45020
0.10190	0.68550
0.04690	0.56680
0.05710	0.77920
0.05230	0.59380
0.18180	0.74960
0.13150	0.50390
0.01500	0.50520
0.19160	0.93030
0.03650	0.49530
0.01700	0.66690
0.02790	0.90360
0.03200	0.66330
0.14000	0.67180
0.01970	0.65670
0.20190	0.62410
0.09440	0.53500
0.10370	0.62230
0.18870	0.57320
0.03000	0.38180
0.04160	0.41780
0.21740	0.74590
0.10070	0.60510
0.18640	0.67490
0.03590	0.33970
0.00320	0.45000
0.21370	1.04240
0.01430	0.46480
0.08610	0.54610
0.11310	0.52410
0.05810	0.83910
0.08170	0.96570
0.04400	0.54620
0.05670	0.49230
0.04690	0.80470
0.37000	0.91120
0.01740	1.82630
0.03680	0.40440
0.00050	0.50910
0.01220	0.29960
0.06310	0.49770
0.10140	0.60520
0.19810	1.11450
0.10390	1.77110
0.02370	0.60320
0.46340	1.14250
0.03520	0.48800
0.02650	0.34770
0.02210	0.76660
0.03100	0.33600
0.00450	0.26990
0.11230	0.88410
0.00970	0.22090
0.01370	0.40700
0.01940	0.82260
0.07980	0.55360
0.02580	0.60270
0.05100	0.50550
0.13800	0.59320
0.05120	0.63140
0.03700	0.24000
0.13590	0.62680
0.32630	0.55470
0.14420	0.69430
0.06660	0.79100
0.14590	0.78930
0.21440	1.18970
0.02020	0.43250
0.15820	0.81100
0.04300	0.52780
0.06610	0.59280
0.17150	1.01830
0.04880	1.38090
0.05340	0.37170
0.00230	0.53730
0.03960	0.45520
0.00000	0.98010
0.22310	0.85790
0.07300	0.81710
0.01500	0.64220
0.11440	0.82240
0.15510	0.48000
0.06470	0.94780
0.25560	0.83560
0.08230	0.75840
0.22110	0.34820
0.09940	0.59630
0.04810	0.61880
0.21610	0.61980
0.02870	0.35240
0.07590	0.63570
0.21080	0.81920
0.01640	1.06880
0.26240	0.54680
0.00300	0.42060
0.05570	0.46410
0.11190	1.44580
0.39700	0.67170
0.17450	0.53690
0.03990	0.65010
0.04660	0.55050
0.02660	0.42470
0.03860	0.64020
0.38220	0.95520
0.13260	0.39630
0.03200	0.56440
0.11150	0.56520
0.16270	13.08290
0.28530	0.78610
0.03620	0.45650
0.04320	0.69870
0.05480	0.79170
0.09550	0.69550
0.00000	0.36210
0.03410	0.44180
0.05380	0.50450
0.01230	0.52130
0.01730	0.65260
0.15060	0.35150
0.08010	0.74720
0.08190	0.79800
0.09850	0.53700
0.10690	0.75820
0.38580	1.01550
0.00330	0.20880
0.07790	0.45680
0.04970	0.71810
0.02370	0.49510
0.02170	0.37840
0.02010	0.40710
0.00330	0.31250
0.12360	0.60870
0.13320	0.60380
0.00930	0.54510
0.08300	0.32530
0.05490	0.69650
0.04740	0.92200
0.02360	0.55040
0.01240	0.92280
0.02490	0.61000
0.03960	0.44330
0.01540	0.46260
0.06220	0.48080
0.05650	0.55480
0.15310	1.29620
0.14410	0.94560
0.01230	0.51730
0.28400	0.72140
0.02840	0.61730
0.23080	1.04600
0.08640	0.46430
0.12190	0.75380
0.02970	0.44560
0.14780	0.66110
0.08650	1.32370
0.07270	0.47770
0.19520	0.67070
0.02080	0.42960
0.38290	0.55150
0.16770	0.50320
0.08280	2.77870
0.07730	0.35110
0.03160	0.42960
0.15380	0.48250
0.13810	0.86350
0.03100	0.50950
0.00830	0.49230
0.06620	0.71280
0.07230	0.76400
0.30640	2.79050
0.00000	0.34520
0.04760	0.30680
0.08640	0.40160
0.19850	1.30060
0.01690	0.33130
0.07080	0.97480
0.00000	0.49040
0.02830	0.61450
0.02710	0.52270
0.07660	0.48290
0.04480	0.34750
0.04820	0.66360
0.07740	0.97980
0.03360	0.33290
0.01940	0.67290
0.17300	0.71320
0.09140	0.53030
0.10100	0.59850
0.14960	0.53570
0.21620	0.85740
0.13330	0.57470
0.17740	0.88990
0.09060	0.85620
0.35990	0.70200
0.04070	0.51790
0.17150	0.55600
0.07130	0.61470
0.05580	0.68030
0.04590	0.27800
0.00160	0.17470
0.07670	0.75300
0.18410	1.01590
0.17770	1.05530
0.08670	0.81650
0.06700	1.29900
0.20290	0.42360
0.03220	0.46000
0.02020	0.29350
0.06700	0.55380
0.06250	0.56660
0.13480	0.50990
0.06500	0.38480
0.04720	0.41840
0.12570	0.48170
0.70090	10.68990
0.06470	0.51650
0.09810	0.60740
0.08480	0.59190
0.00560	0.50130
0.06810	0.49950
0.11770	0.59630
0.06930	0.60250
0.08290	0.40980
0.24770	0.99380
0.00420	0.29820
0.01860	0.51640
0.01470	0.56070
0.17280	0.51350
0.21100	0.65090
0.04360	0.52610
0.01970	0.31860
0.10980	0.71180
0.13150	0.47380
0.00030	0.34880
0.03010	0.64400
0.22180	0.75380
0.12920	0.61950
0.18820	0.72550
0.03390	0.46910
0.04210	0.49040
0.17730	0.72090
0.02390	0.73270
0.12450	0.62320
0.09780	0.87160
0.05060	0.68580
0.00590	0.46480
0.00310	0.53970
0.04250	0.40690
0.20990	0.53200
0.29910	1.51590
0.01450	0.32430
0.23850	1.15530
0.25250	0.57800
0.08010	0.93060
0.22630	0.60070
0.12780	0.56940
0.18320	0.93170
0.22580	0.46150
0.04750	0.34890
0.01980	0.97020
0.27290	1.24150
0.02330	0.40610
0.00560	0.45660
0.07160	0.61690
0.00900	0.36690
0.04620	0.53690
0.14700	0.87530
0.08260	0.81070
0.03460	0.82060
0.04950	0.48590
0.09060	0.82990
0.17800	0.54150
0.09140	1.24930
0.00870	0.44420
0.09970	0.49530
0.00910	0.33980
0.05370	0.71960
0.00440	1.17900
0.00000	0.61870
0.01490	0.71190
0.19030	1.04500
0.08100	0.50130
0.10370	0.44730
0.04930	0.59880
0.40220	0.86740
0.02670	0.55970
0.11910	0.55010
0.02000	0.43280
0.04850	0.64200
0.05980	0.53890
0.00000	0.33200
0.17860	0.62790
0.18200	1.39020
0.13670	0.90830
0.24350	0.51550
0.06360	0.73960
0.03840	0.57900
0.29610	0.71390
0.04750	0.44840
0.13560	0.55350
0.06640	0.67310
0.08160	0.92380
0.00170	0.33210
0.26010	0.70050
0.11690	1.12960
0.08010	0.66670
0.13730	0.62050
0.21270	0.68350
0.25270	0.68710
0.01200	0.19540
0.38630	1.05770
0.27210	1.11770
0.14980	0.63280
0.39250	2.22490
0.02080	0.49140
0.26820	0.48950
0.00320	0.95110
0.05930	0.55140
0.12320	0.49120
0.08790	0.53020
0.14520	0.52110
0.04840	0.42370
0.03080	0.72240
0.48740	1.57430
0.05220	0.59700
0.19370	0.59720
0.11240	0.41170
0.11220	0.37970
0.11470	0.84990
0.43280	0.97980
0.02650	0.38130
0.03190	0.68460
0.01630	0.58130
0.17120	0.96070
0.17110	0.74910
0.00980	0.29330
0.00240	0.37400
0.23030	0.80770
0.67980	0.80080
0.71390	0.93430
0.71570	0.86280
0.61710	0.68840
0.09010	0.28740
0.05230	0.27870
0.05320	0.50350
0.13220	0.47280
0.20040	0.46530
0.08220	0.71110
0.11750	0.36860
0.08950	0.97720
0.03850	0.99980
